2474,"The iDOLM@STER Cinderella Girls: Anytime,0,,3,,7.34
2475,Juliet,12671,OVA,1,Sep 1998 - Sep 1998,4.17
2476,Servamp Movie: Alice in the Garden,2841,Movie,1,Apr 2018 - Apr 2018,7.24
2477,Masuda Kousuke Gekijou Gag Manga Biyori 3,3985,TV,12,Mar 2008 - Jun 2008,7.01
2478,Non Non Biyori: Okinawa e Ikukoto ni Natta,1290,OVA,1,Jul 2014 - Jul 2014,7.64
2479,The Bathroom,12669,Movie,1,1970 - 1970,4.17
2480,Taberu Hito-tachi,11650,Movie,1,2012 - 2012,5.2
2481,Kyoushoku Soukou Guyver II,4119,OVA,6,Oct 1991 - Aug 1992,6.97
2482,Mahoromatic End Year Special,4468,Special,1,Dec 2001 - Dec 2001,6.89
2483,Cider no You ni Kotoba ga Wakiagaru,2045,Movie,1,Jul 2021 - Jul 2021,7.41
2484,Fusuma no Oku,11466,Movie,1,2012 - 2012,5.28
2485,Hana no Zundamaru: Junk,12169,ONA,3,Feb 2014 - Feb 2014,4.89
2486,Hatsukoi Monster,10894,TV,12,Jul 2016 - Sep 2016,5.48
2487,Seikaisuru Kado,5181,TV,12,Apr 2017 - Jun 2017,6.74
2488,Crayon Shin-chan Gaiden: Alien vs. Shinnosuke,5696,ONA,13,Aug 2016 - Oct 2016,6.63
2489,Yumedamaya Kidan,6754,Special,1,Nov 2007 - Nov 2007,6.43
2490,Jewelpet Happiness,3687,TV,52,Apr 2013 - Mar 2014,7.07
2491,Akahori Gedou Hour Rabuge,8277,TV,13,Jul 2005 - Sep 2005,6.12
2492,Yukimi-ka no Nichijou wa Honwari de Shimeru,11566,ONA,1,Apr 2018 - Apr 2018,5.24
2493,Guomin Laogong Dai Huijia,8837,ONA,12,Oct 2016 - Dec 2016,6.01
2494,Kaitou Joker 3rd Season,3213,TV,13,Apr 2016 - Jun 2016,7.17
2495,Pokemon XY SP: Road to Kalos,6657,Special,1,Oct 2013 - Oct 2013,6.45
2496,Onegai My Melody,2688,TV,52,Apr 2005 - Mar 2006,7.27
2497,eX-Driver the Movie,6060,Movie,1,Apr 2002 - Apr 2002,6.56
2498,Otome Youkai Zakuro,1991,TV,13,Oct 2010 - Dec 2010,7.43
2499,Medaka Box Abnormal,2106,TV,12,Oct 2012 - Dec 2012,7.4
2500,Wo Qi Ku Le Baiwan Xiulian Zhe,8485,ONA,160,Aug 2021 - Feb 2023,6.08
2501,Precure All Stars Movie DX2: Kibou no Hikari☆Rainbow Jewel wo Mamore!,3289,Movie,1,Mar 2010 - Mar 2010,7.16
2502,"Onihei: Sono Otoko,0,,1,,7.16
2503,Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!!,8576,TV,12,Jul 2011 - Sep 2011,6.07
2504,Bokutachi no Remake Recap,7988,Special,1,Aug 2021 - Aug 2021,6.18
2505,Sasaki to Miyano,308,TV,12,Jan 2022 - Mar 2022,8.23
2506,Cross Road,2430,Special,1,Feb 2014 - Feb 2014,7.32
2507,Gegege no Kitarou (1996),5310,TV,114,Jan 1996 - Mar 1998,6.71
2508,Prism Ark,6740,TV,12,Oct 2007 - Dec 2007,6.43
2509,Galaxy Angel S,4803,OVA,1,Apr 2004 - Apr 2004,6.82
2510,Terrace House x Craft Boss,10632,ONA,1,Aug 2019 - Aug 2019,5.56
2511,FLCL Progressive,7109,Movie,1,Sep 2018 - Sep 2018,6.36
2512,Minna Agechau♡,9774,OVA,1,Mar 1987 - Mar 1987,5.79
2513,Druaga no Tou: The Aegis of Uruk - Jil no Bouken,3637,Special,1,Apr 2008 - Apr 2008,7.08
2514,Ima no Watashi ni Dekiru Koto...,10354,ONA,2,Sep 2016 - Nov 2016,5.64
2515,Sora no Method: Aru Shoujo no Kyuujitsu★,4568,Special,1,Jul 2015 - Jul 2015,6.87
2516,Macross 7 Movie: Ginga ga Ore wo Yondeiru!,4466,Movie,1,Sep 1995 - Sep 1995,6.89
2517,Mahou Shoujo Lyrical Nanoha A's,636,TV,13,Oct 2005 - Dec 2005,7.96
2518,High School Agent,11349,OVA,2,Jul 1987 - Oct 1987,5.33
2519,Africa no Salaryman (TV),6136,TV,12,Oct 2019 - Dec 2019,6.54
2520,"Satto Anshin,0,,12,,6.54
2521,Chainsaw Man,87,TV,12,Oct 2022 - Dec 2022,8.58
2522,Yume Tsukai,6838,TV,12,Apr 2006 - Jun 2006,6.41
2523,Higurashi no Naku Koro ni Kai Specials,3264,Special,24,Sep 2007 - Aug 2008,7.16
2524,Shakugan no Shana Movie,2232,Movie,1,Apr 2007 - Apr 2007,7.37
2525,Natsume Yuujinchou Go,92,TV,11,Oct 2016 - Dec 2016,8.57
2526,Megalo Box,774,TV,13,Apr 2018 - Jun 2018,7.88
2527,"Wake Up,0,,13,,7.88
2528,Deep Sea Tentacle,12539,ONA,1,Jul 2007 - Jul 2007,4.52
2529,Sengoku Basara,2392,TV,12,Apr 2009 - Jun 2009,7.33
2530,Itsuka Tenma no Kuro Usagi Picture Drama,8415,Special,6,Sep 2011 - Feb 2012,6.1
2531,Nurarihyon no Mago OVA,1154,OVA,2,Dec 2012 - Mar 2013,7.7
2532,Future GPX Cyber Formula Sin,2049,OVA,5,Dec 1998 - Mar 2000,7.41
2533,Sword Art Online Fatal Bullet: The Third Episode - Pilot-ban,9301,ONA,1,Feb 2018 - Feb 2018,5.9
2534,Field ni Soyogu Kaze,10988,OVA,1,Jul 1997 - Jul 1997,5.45
2535,Ichitaka no Mousou Nikki,7093,Special,5,Dec 2005 - May 2006,6.37
2536,Ibarahime Mata wa Nemurihime,8588,Movie,1,1990 - 1990,6.06
2537,Ku Pao Ying Xiong,10724,ONA,26,Sep 2017 - Feb 2018,5.53
2538,Gunparade Orchestra OVA,10110,OVA,3,Jan 2006 - Jul 2006,5.7
2539,Touch 2: Sayonara no Okurimono,6038,Movie,1,Dec 1986 - Dec 1986,6.56
2540,Mahoutsukai no Yome,522,TV,24,Oct 2017 - Mar 2018,8.06
2541,Sparrow's Hotel,11063,TV,12,Apr 2013 - Jun 2013,5.43
2542,Caligula (TV),8911,TV,12,Apr 2018 - Jun 2018,5.99
2543,Kuruneko,3368,TV,50,Jul 2009 - Jun 2010,7.14
2544,Uchuu no Kishi Tekkaman Blade OVA: Burning Clock,6204,OVA,1,Nov 1999 - Nov 1999,6.53
2545,Muu no Hakugei,5493,TV,26,Apr 1980 - Sep 1980,6.67
2546,One Piece: Dai Gekisen Tokushuu! Zoro vs. Ookanban!,6569,Special,1,May 2023 - May 2023,6.47
2547,Zom 100: Zombie ni Naru made ni Shitai 100 no Koto,4721,TV,12,Jul 2023 -,6.86
2548,Quanzhi Gaoshou,778,ONA,12,Apr 2017 - Jun 2017,7.88
2549,Sky Girls,4013,TV,26,Jul 2007 - Dec 2007,7
2550,Kenpuu Denki Berserk,90,TV,25,Oct 1997 - Apr 1998,8.57
2551,Lupin III: Twilight Gemini no Himitsu,4373,Special,1,Aug 1996 - Aug 1996,6.91
2552,The Kabocha Wine: Nita no Aijou Monogatari,9164,Movie,1,Jul 1984 - Jul 1984,5.93
2553,Nurse Witch Komugi-chan R,8878,TV,12,Jan 2016 - Mar 2016,6
2554,The SoulTaker: Tamashii-gari,7272,TV,13,Apr 2001 - Jul 2001,6.33
2555,Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken,884,TV,12,Jan 2023 - Mar 2023,7.82
2556,"Ore,0,,12,,7.82
2557,Byousoku 5 Centimeter,1440,Movie,3,Mar 2007 - Mar 2007,7.58
2558,Kyoto Animation: Meiji-hen,6866,Special,1,Jul 2021 - Jul 2021,6.41
2559,Shiguang Dailiren x Wanglaoji: Guanjian Shike Hai de Kan Guang Lu a!,8884,ONA,1,Sep 2021 - Sep 2021,6
2560,Zettai Karen Children: The Unlimited - Hyoubu Kyousuke,1836,TV,12,Jan 2013 - Mar 2013,7.47
2561,Shin Tennis no Ouji-sama Specials,1770,Special,7,Apr 2012 - Apr 2013,7.49
2562,Jian Wangchao 2,9257,ONA,12,Oct 2017 - Dec 2017,5.92
2563,Chainsaw Bunny: Deleted Scene,12666,ONA,1,Aug 2018 - Aug 2018,4.19
2564,Guitar Shoujo!,12396,Special,1,Dec 2011 - Dec 2011,4.7
2565,Samurai Deeper Kyou,4425,TV,26,Jul 2002 - Dec 2002,6.9
2566,Morinaga Nyuugyou x Mary to Majo no Hana,10620,Special,4,Apr 2017 - 2017,5.56
2567,Manga Hajimete Omoshiro Juku,7587,TV,110,Feb 1989 - Apr 1991,6.27
2568,Hotaru Kagayaku,10959,OVA,1,Apr 1991 - Apr 1991,5.46
2569,Fate/Zero Remix,3972,Special,2,Mar 2012 - Apr 2012,7.01
2570,Yuukan Club,10390,OVA,2,Jul 1991 - Dec 1991,5.63
2571,Ryuuseiki Gakusaver,4631,OVA,6,Aug 1993 - Mar 1994,6.85
2572,Quanzhi Gaoshou: Dianfeng Rongyao,579,Movie,1,Aug 2019 - Aug 2019,8.01
2573,"Ore no Nounai Sentakushi ga,0,,1,,8.01
2574,Oniku Daisuki! Zeushi-kun,11193,TV,12,Jan 2014 - Mar 2014,5.38
2575,"Kuroshitsuji: Sono Shitsuji,0,,12,,5.38
2576,Mangirl!: Asobu Henshuu Girl,9539,Special,1,May 2013 - May 2013,5.85
2577,Kaze wo Mita Shounen,5559,Movie,1,Jul 2000 - Jul 2000,6.66
2578,Q Transformers: Saranaru Ninki Mono e no Michi,11150,TV,13,Jul 2015 - Oct 2015,5.4
2579,Momo Kyun Sword,10619,TV,12,Jul 2014 - Sep 2014,5.56
2580,Shin Dokonjou Gaeru: Dokonjou Yumemakura,10720,Movie,1,Mar 1982 - Mar 1982,5.54
2581,Hell Target,12537,OVA,1,Jan 1987 - Jan 1987,4.53
2582,Seupideuwang Beongae,8941,TV,26,May 1998 - Aug 1998,5.99
2583,Sayonara Zetsubou Sensei Jo: Zoku Zetsubou Shoujo Senshuu,2126,Special,1,Aug 2008 - Aug 2008,7.39
2584,Quanzhi Fashi III,2245,ONA,12,Oct 2018 - Dec 2018,7.36
2585,Zettai Muteki Raijin-Oh,3824,TV,51,Apr 1991 - Mar 1992,7.04
2586,Red Garden,3844,TV,22,Oct 2006 - Mar 2007,7.04
2587,Bannou Bunka Neko-Musume (1998),5751,TV,12,Jan 1998 - Mar 1998,6.62
2588,Nendo no Tatakai (2019),12731,ONA,1,May 2019 - May 2019,3.66
2589,"LaLaLa,0,,1,,3.66
2590,Onegai! Samia Don,3596,TV,39,Apr 1985 - Feb 1986,7.09
2591,Doubutsu Mura no Daisodou,12095,Movie,1,1942 - 1942,4.95
2592,Zhu Tian Ji,4720,ONA,26,Jan 2022 - Jul 2022,6.83
2593,Macross,721,TV,36,Oct 1982 - Jun 1983,7.9
2594,Giniro no Kami no Agito,3758,Movie,1,Jan 2006 - Jan 2006,7.06
2595,Sounan desu ka?,5875,TV,12,Jul 2019 - Sep 2019,6.6
2596,Stitch!,8690,TV,25,Oct 2008 - Mar 2009,6.04
2597,Mirai Nikki,3117,OVA,1,Dec 2010 - Dec 2010,7.19
2598,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,334,TV,13,Apr 2015 - Jun 2015,8.21
2599,Seton Doubutsuki,5653,TV,45,Oct 1989 - Dec 1990,6.64
2600,MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu,9605,TV,10,Aug 2010 - Oct 2010,5.83
2601,"Boku,0,,10,,5.83
2602,Bakumatsu no Spasibo,6317,Movie,1,Sep 1997 - Sep 1997,6.51
2603,Tensai Ouji no Akaji Kokka Saisei Jutsu: Short Drama Specials,8037,Special,4,Mar 2022 - Jun 2022,6.17
2604,Arabian Night: Sindbad no Bouken,11165,Movie,1,Jun 1962 - Jun 1962,5.39
2605,Rayca,12468,OVA,1,Mar 2002 - Mar 2002,4.63
2606,Nils no Fushigi na Tabi (Movie),6894,OVA,1,Oct 1985 - Oct 1985,6.4
2607,Digimon Adventure tri. 3: Kokuhaku,1327,Movie,1,Sep 2016 - Sep 2016,7.62
2608,Seton Doubutsuki: Risu no Banner,5806,TV,26,Apr 1979 - Sep 1979,6.61
2609,Ginga Tetsudou Monogatari: Wasurerareta Toki no Wakusei,5858,OVA,4,Dec 2006 - Apr 2007,6.6
2610,Fantasia,11262,OVA,1,Nov 1993 - Nov 1993,5.36
2611,"Boku no Imouto wa ""Osaka Okan"": Haishin Gentei Osaka Okan.",10340,ONA,1,Dec 2012 - Dec 2012,5.64
2612,Shen Yin Wangzuo,1158,ONA,26,Apr 2022 - Sep 2022,7.7
2613,Tottoko Hamtarou Movie 3: Ham Ham Grand Prix Aurora Tani no Kiseki - Ribon-chan Kiki Ippatsu!,6386,Movie,1,Dec 2003 - Dec 2003,6.51
2614,Mikan-bune,12471,Movie,1,Feb 1927 - Feb 1927,4.62
2615,Tori,12065,Movie,1,1985 - 1985,4.98
2616,Wan Sheng Jie 2,812,ONA,12,Oct 2020 - Dec 2020,7.86
2617,Kawa no Hikari,4685,Special,1,Jun 2009 - Jun 2009,6.84
2618,"Kore wa Zombie desu ka? of the Dead: Hai,0,,1,,6.84
2619,Houseki no Kuni PV,5842,ONA,1,Jul 2013 - Jul 2013,6.61
2620,Frame Arms Girl,7085,TV,12,Apr 2017 - Jun 2017,6.37
2621,Okitegami Kyouko no Bibouroku x Monogatari,9891,ONA,1,Dec 2014 - Dec 2014,5.76
2622,Jib,9138,Movie,1,Mar 2011 - Mar 2011,5.94
2623,Beelzebub: Hirotta Akachan wa Daimaou!?,2570,Special,1,Oct 2010 - Oct 2010,7.29
2624,Precure All Stars Movie New Stage 2: Kokoro no Tomodachi,3378,Movie,1,Mar 2013 - Mar 2013,7.14
2625,Kick no Oni,8222,TV,26,Oct 1970 - Mar 1971,6.13
2626,Cyber City Oedo 808,3181,OVA,3,Jun 1990 - Oct 1991,7.18
2627,Higurashi no Naku Koro ni Gou,3041,TV,24,Oct 2020 - Mar 2021,7.2
2628,Entotsuya Peroo,11547,Movie,1,Apr 1930 - Apr 1930,5.25
2629,Horimiya,346,TV,13,Jan 2021 - Apr 2021,8.2
2630,Otogi Manga Calendar,9486,TV,312,Jun 1962 - Jun 1964,5.86
2631,Petit Eva: Evangelion@School,11003,ONA,24,Mar 2007 - Mar 2009,5.45
2632,Gaist Crusher,9991,TV,51,Oct 2013 - Oct 2014,5.73
2633,Fate/kaleid liner Prisma☆Illya Movie: Sekka no Chikai - Kuro Sakura no Heya,5374,Special,1,Jan 2018 - Jan 2018,6.7
2634,Arve Rezzle: Kikaijikake no Yousei-tachi,7801,Movie,1,Mar 2013 - Mar 2013,6.22
2635,Manga Hajimete Monogatari,8514,TV,305,May 1978 - Mar 1984,6.08
2636,Doraemon: Benkyou Heya no Tsuribori,8772,Special,1,Oct 1979 - Oct 1979,6.02
2637,Kagewani,7126,TV,13,Oct 2015 - Dec 2015,6.36
2638,Congming de Yixiu Zhi Fan Dou Gongzhu,10644,Movie,1,Apr 2014 - Apr 2014,5.56
2639,Zan Sayonara Zetsubou Sensei,790,TV,13,Jul 2009 - Sep 2009,7.87
2640,Jujutsu Kaisen,69,TV,24,Oct 2020 - Mar 2021,8.64
2641,30-pun de Wakaru! Kore made no Love Live!,3545,ONA,2,Apr 2015 - May 2015,7.1
2642,Meitantei Conan: Hannin no Hanzawa-san,4884,TV,12,Oct 2022 - Dec 2022,6.8
2643,Di Gi Charat Ohanami Special,5605,Special,4,Apr 2001 - Apr 2001,6.65
2644,Princess Connect! Re:Dive Season 2,895,TV,12,Jan 2022 - Mar 2022,7.81
2645,Slam Dunk: Shouhoku Saidai no Kiki! Moero Sakuragi Hanamichi,1589,Movie,1,Mar 1995 - Mar 1995,7.54
2646,Wonder-kun no Hatsu Yume Uchuu Ryokou,11255,Special,1,Jan 1969 - Jan 1969,5.36
2647,What's Michael? 2,9847,OVA,1,Jul 1988 - Jul 1988,5.77
2648,Kidou Senshi Gundam SEED,1015,TV,50,Oct 2002 - Sep 2003,7.75
2649,Mahou Shoujo Lyrical Nanoha: Detonation,1681,Movie,1,Oct 2018 - Oct 2018,7.51
2650,Precure All Stars Movie DX: Minna Tomodachi☆Kiseki no Zenin Daishuugou!,2663,Movie,1,Mar 2009 - Mar 2009,7.28
2651,Urameshi Denwa,11863,Movie,1,1975 - 1975,5.1
2652,Naruto: Shippuuden Movie 5 - Blood Prison,1864,Movie,1,Jul 2011 - Jul 2011,7.46
2653,Seitokai no Ichizon Lv.2,2366,ONA,10,Oct 2012 - Dec 2012,7.34
2654,Genshi Shounen Ryuu,7088,TV,22,Oct 1971 - Mar 1972,6.37
2655,Genei Toshi,12300,Movie,1,1967 - 1967,4.78
2656,HenSemi (TV),6423,TV,13,Apr 2011 - Jul 2011,6.5
2657,Red Ash: Gearworld,10734,Movie,1,Mar 2017 - Mar 2017,5.53
2658,Obake no Q-tarou,8810,TV,96,Aug 1965 - Jun 1967,6.01
2659,Cybersix,3027,TV,13,Sep 1999 - Nov 1999,7.2
2660,Goblin Slayer: Goblin's Crown,2719,Movie,1,Feb 2020 - Feb 2020,7.27
2661,Devils Line,4734,TV,12,Apr 2018 - Jun 2018,6.83
2662,Chocolat no Mahou,7807,OVA,13,Mar 2011 - Jan 2013,6.22
2663,Sakura Taisen: New York,7597,OVA,6,Apr 2007 - Aug 2007,6.27
2664,Kennosuke-sama,10993,OVA,1,Jul 1990 - Jul 1990,5.45
2665,Oi Pii-tan!!,12544,ONA,1,Mar 2018 - Mar 2018,4.51
2666,Zutto Mae kara Suki deshita. Kokuhaku Jikkou Iinkai,2932,Movie,1,Apr 2016 - Apr 2016,7.22
2667,11eyes Picture Drama,11256,Special,13,Jun 2010 - Jun 2010,5.36
2668,Hotori: Tada Saiwai wo Koinegau,4595,Special,1,Aug 2005 - Aug 2005,6.86
2669,Yuru Camp△ Season 2,113,TV,13,Jan 2021 - Apr 2021,8.53
2670,Saber Marionette J to X,2667,TV,26,Oct 1998 - Mar 1999,7.28
2671,Goulart Knights: Evoked the Beginning Black,10269,OVA,1,Dec 2010 - Dec 2010,5.66
2672,Yuu☆Yuu☆Hakusho: Meikai Shitou-hen - Honoo no Kizuna,3172,Movie,1,Apr 1994 - Apr 1994,7.18
2673,AKB48 Stage Fighter,11955,Special,1,Oct 2011 - Oct 2011,5.04
2674,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden Recaps,9007,Special,3,Jul 2021 - Jul 2021,5.97
2675,Choujikuu Seiki Orguss 02,5515,OVA,6,Dec 1993 - Apr 1995,6.67
2676,Tansui,12200,Movie,1,May 1986 - May 1986,4.86
2677,Aldnoah.Zero,2134,TV,12,Jul 2014 - Sep 2014,7.39
2678,Kuroshitsuji Picture Drama,3692,Special,1,Jan 2010 - Jan 2010,7.07
2679,Sanzoku no Musume Ronja,3704,TV,26,Oct 2014 - Mar 2015,7.07
2680,Fukigen na Mononokean Tsuzuki,1489,TV,13,Jan 2019 - Mar 2019,7.57
2681,Zannen Onna Kanbu Black General-san,10259,ONA,10,Jun 2017 - Jul 2017,5.66
2682,Kimi ni Todoke 2nd Season,615,TV,12,Jan 2011 - Mar 2011,7.98
2683,Mai-Otome,2653,TV,26,Oct 2005 - Mar 2006,7.28
2684,Hibike! Euphonium: Kakedasu Monaka,1814,Special,1,Dec 2015 - Dec 2015,7.47
2685,Larva 2nd Season,8202,TV,52,Jan 2013 - Sep 2013,6.14
2686,Boku no Hero Academia the Movie 1: Futari no Hero,1544,Movie,1,Aug 2018 - Aug 2018,7.55
2687,Rhythm,12593,Movie,1,1935 - 1935,4.43
2688,Lodoss-tou Senki: Eiyuu Kishi Den,3422,TV,27,Apr 1998 - Sep 1998,7.13
2689,Quanzhi Fashi II,5057,ONA,12,Sep 2017 - Dec 2017,6.76
2690,Metal Fight Beyblade 4D,4105,TV,52,Apr 2011 - Apr 2012,6.98
2691,Tanken Driland: 1000-nen no Mahou,8751,TV,51,Apr 2013 - Mar 2014,6.03
2692,Xiong Chumo: Duo Bao Xiong Bing,11070,Movie,1,Jan 2014 - Jan 2014,5.43
2693,Coquelicot-zaka kara,938,Movie,1,Jul 2011 - Jul 2011,7.79
2694,Dr. Slump Movie 06: Arale-chan N-cha! Penguin Mura wa Hare Nochi Hare,8126,Movie,1,Jun 1993 - Jun 1993,6.15
2695,One Room: Second Season - Hanasaka Yui no Prologue,9835,Special,1,Jul 2018 - Jul 2018,5.77
2696,Boku no Hero Academia 3rd Season,536,TV,25,Apr 2018 - Sep 2018,8.04
2697,Detective Conan Movie 11: Jolly Roger in the Deep Azure,1967,Movie,1,Apr 2007 - Apr 2007,7.43
2698,Senkaiden Houshin Engi,3661,TV,26,Jul 1999 - Dec 1999,7.08
2699,KY-kei JC Kuuki-chan,11279,ONA,6,Aug 2013 - Sep 2013,5.35
2700,Niji ni Mukatte,10919,Movie,1,1977 - 1977,5.47
2701,Sci-fi Harry,8151,TV,20,Oct 2000 - Mar 2001,6.15
2702,Seitokai Yakuindomo* OVA,808,OVA,10,May 2014 - Sep 2020,7.86
2703,Haru no Ashioto The Movie: Ourin Dakkan,12374,OVA,1,Mar 2006 - Mar 2006,4.72
2704,Shounen Sunday CM: Tenshi na Konamaiki,10244,Special,1,Sep 1999 - Sep 1999,5.67
2705,Ai Zai Xiyuan Qian,8053,ONA,12,Jul 2019 - Aug 2019,6.17
2706,Tennis no Ouji-sama: Sonzoku Yama no Hi,2255,OVA,1,2003 - 2003,7.36
2707,Agukaru: Play with Ibaraki-hen,11206,ONA,20,Jun 2014 - Mar 2015,5.38
2708,Senyuu. 2,2005,TV,13,Jul 2013 - Sep 2013,7.42
2709,Macross XX,11473,Special,1,Aug 2002 - Aug 2002,5.28
2710,Mother: Saigo no Shoujo Eve,11051,Movie,1,Dec 1993 - Dec 1993,5.43
2711,Seikai no Monshou,1303,TV,13,Jan 1999 - Mar 1999,7.63
2712,Lupin III: Babylon no Ougon Densetsu,6590,Movie,1,Jul 1985 - Jul 1985,6.46
2713,Megumi no Daigo: Kajiba no Baka Yarou,8447,Movie,1,Jul 1999 - Jul 1999,6.09
2714,Crayon Shin-chan Movie 27: Shinkon Ryokou Hurricane - Ushinawareta Hiroshi,4820,Movie,1,Apr 2019 - Apr 2019,6.81
2715,Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku 2nd Season,9000,TV,12,Jan 2018 - Mar 2018,5.97
2716,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,171,TV,12,Jan 2019 - Mar 2019,8.41
2717,Adventures in Beauty Wonderland,12701,Movie,1,2013 - 2013,3.99
2718,Neon Genesis Evangelion: Death & Rebirth,1826,Movie,1,Mar 1997 - Mar 1997,7.47
2719,Beast Wars Second Chou Seimeitai Transformers,7159,TV,43,Apr 1998 - Jan 1999,6.35
2720,Shin Calimero,8096,TV,52,Oct 1992 - Sep 1993,6.16
2721,Nil Admirari no Tenbin,5566,TV,12,Apr 2018 - Jun 2018,6.66
2722,Anata ga Furikaeru Toki,11668,OVA,1,Mar 1993 - Mar 1993,5.19
2723,Mini Van 2nd Season,8874,TV,26,Oct 2015 - Mar 2016,6
2724,Kidou Senshi Gundam: Suisei no Majo Season 2,526,TV,12,Apr 2023 - Jul 2023,8.05
2725,"Kanojo,0,,12,,8.05
2726,"Wake Up,0,,12,,8.05
2727,You Yao,5067,ONA,12,Jul 2020 - Sep 2020,6.76
2728,Senki Zesshou Symphogear GX: Senki Zesshou Shinai Symphogear,4239,Special,4,Nov 2015 - Feb 2016,6.94
2729,Yoru no Okite,12719,Movie,1,1995 - 1995,3.8
2730,Ryuusei Sentai Musumet,8522,TV,13,Oct 2004 - Dec 2004,6.08
2731,Amanchu!: Upyopyo Dive Tsukkome! Umi no Sekai!,7612,Special,6,Oct 2016 - Mar 2017,6.26
2732,Chang An Huan Jie,9313,ONA,40,Dec 2020 - May 2021,5.9
2733,Shokupan Mimi Specials,11437,Special,4,Oct 2011 - Oct 2011,5.3
2734,Ishikeri,11032,Movie,1,2013 - 2013,5.44
2735,Tenchi Souzou Design-bu: Idea 13,2994,Special,1,Apr 2021 - Apr 2021,7.21
2736,Samurai 7,1940,TV,26,Jun 2004 - Dec 2004,7.44
2737,Rokumon Tengai Mon Colle Knights Movie: Densetsu no Fire Dragon,9488,Movie,1,Dec 2000 - Dec 2000,5.86
2738,Juubee Ninpuuchou,1374,Movie,1,Jun 1993 - Jun 1993,7.61
2739,Stranger: Mukou Hadan Pilot,4000,Special,1,Apr 2009 - Apr 2009,7.01
2740,Yami to Boushi to Hon no Tabibito,6281,TV,13,Oct 2003 - Dec 2003,6.52
2741,Kuma Miko,7347,TV,12,Apr 2016 - Jun 2016,6.31
2742,"Ore,0,,12,,6.31
2743,Shingetsutan Tsukihime,4778,TV,12,Oct 2003 - Dec 2003,6.82
2744,Parasite Dolls,6176,OVA,3,May 2003 - Jul 2003,6.54
2745,Gabriel DropOut Specials,1331,Special,2,Mar 2017 - May 2017,7.62
2746,Mahou Gakuen Lunar! Aoi Ryuu no Himitsu,8787,Movie,1,Mar 1997 - Mar 1997,6.02
2747,Zettai Zetsumei Dangerous Jiisan (2004),9913,TV,51,Apr 2004 - Mar 2005,5.75
2748,Jurassic!,7629,ONA,1,Aug 2019 - Aug 2019,6.26
2749,Hetalia World Series Specials,1906,Special,4,Mar 2011 - Sep 2012,7.45
2750,Tokumu Sentai Shinesman,5735,OVA,2,Feb 1996 - Mar 1996,6.63
2751,Choegang Top Plate,8853,TV,26,Sep 2013 - Dec 2013,6
2752,Ahiru no Pekkle no Aladdin to Mahou no Lamp,10887,OVA,1,Sep 1993 - Sep 1993,5.48
2753,Anime Tenchou,8720,OVA,1,Aug 2002 - Aug 2002,6.03
2754,Ulibyeol Ilhowa Eollugso,10017,Movie,1,Feb 2014 - Feb 2014,5.73
2755,Ai Yori Aoshi: Enishi,3473,TV,12,Oct 2003 - Dec 2003,7.12
2756,Koisuru Asteroid: KiraKira Zoukan-gou,8443,ONA,12,Jan 2020 - Mar 2020,6.09
2757,Noramimi,8539,TV,12,Jan 2008 - Mar 2008,6.07
2758,School Days: Valentine Days,9717,OVA,1,Jan 2008 - Jan 2008,5.8
2759,Iron Virgin Jun,12558,OVA,1,Jul 1992 - Jul 1992,4.49
2760,Ai Yori Aoshi: Enishi - Miyuki,4397,Special,1,Dec 2003 - Dec 2003,6.9
2761,Yami Shibai 8,9672,TV,13,Jan 2021 - Apr 2021,5.81
2762,Moldiver,7259,OVA,6,Feb 1993 - Nov 1993,6.33
2763,Lupin III: Ikiteita Majutsushi,9587,OVA,1,Apr 2002 - Apr 2002,5.84
2764,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,8519,TV,12,Jan 2011 - Mar 2011,6.08
2765,One Piece 3D: Mugiwara Chase,4233,Movie,1,Mar 2011 - Mar 2011,6.94
2766,BanG Dream! Film Live,1109,Movie,1,Sep 2019 - Sep 2019,7.71
2767,Lupin III: Dead or Alive,3514,Movie,1,Apr 1996 - Apr 1996,7.11
2768,Xiang Ling Ji,7373,ONA,15,Mar 2017 - Aug 2017,6.31
2769,Peng You Town,10778,Special,1,Oct 2002 - Oct 2002,5.52
2770,Majo no Takkyuubin,320,Movie,1,Jul 1989 - Jul 1989,8.22
2771,Jewelpet Movie: Sweets Dance Princess,8655,Movie,1,Aug 2012 - Aug 2012,6.05
2772,Kyou no 5 no 2 Kagai Jugyou: Mizukake,4604,Special,1,Jan 2008 - Jan 2008,6.86
2773,Juuippiki no Neko to Ahoudori,9635,Movie,1,Aug 1986 - Aug 1986,5.83
2774,Crayon Shin-chan Movie 20: Arashi wo Yobu! Ora to Uchuu no Princess,5150,Movie,1,Apr 2012 - Apr 2012,6.74
